id	name	type_etablissement	nb_etablissements	funnel_stage	address	phone	linkedin_url	DUI	employees	tagline	summary	notes	next_action	created_by	created_at	updated_by	updated_at	website	industry	uses_netsoins	score_icp	city	region	country
korian-les-tybilles	Korian Les Tybilles	Groupe		Premier contact	1 rue des Tybilles	0146232700		Inconnu	102			Groupe: Meudon Tybilles | Finess: 920813094 | Lits: 102 | Hébergement min: 4 434,30  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Meudon	Île-de-France	France
ehpad-le-bois-de-bleville	EHPAD Le Bois de Bléville	Groupe		Premier contact	89 avenue du Bois de Bléville	0235438000		Inconnu	93			Groupe: Groupe SOS Séniors | Finess: 760791673 | Lits: 93 | Hébergement min: 2 373,60  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Havre	Normandie	France
ehpad-de-rugles	EHPAD de Rugles	Groupe		Premier contact	Rue de l’Hopital	0232246322		Inconnu	100			Groupe: EPMS Rugles | Finess: 270009111 | Lits: 100 | Hébergement min: 2 194,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Rugles	Normandie	France
ehpad-les-hauts-vents-flers	EHPAD Les Hauts Vents Flers	Groupe		Premier contact	31 rue du docteur Maubert	0233984570		Inconnu	103			Groupe: Association Maison de Retraite - Flers | Finess: 610780967 | Lits: 103 | Hébergement min: 2 087,40  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Flers	Normandie	France
ehpad-delivet	EHPAD Delivet	Groupe		Premier contact	Boulevard Jean-Baptiste Delivet	0233892600		Inconnu	104			Groupe: EHPAD Delivet | Finess: 500002753 | Lits: 104 | Hébergement min: 2 074,20  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ducey-Les Chéris	Normandie	France
ehpad-jean-ferrat	EHPAD Jean-Ferrat	Groupe		Premier contact	89 rue du docteur Pépin	0235862789		Inconnu	91			Groupe: EHPAD Le Tréport | Finess: 760781609 | Lits: 91 | Hébergement min: 2 359,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Tréport	Normandie	France
ehpad-du-val-de-saire-site-la-goudalie	EHPAD du Val de Saire - Site La Goudalie	Groupe		Premier contact	2 rue du 8 Mai	0233544339		Inconnu	111			Groupe: EHPAD du Val-de-Saire | Finess: 500002860 | Lits: 111 | Hébergement min: 1 911,30  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Vaast-la-Hougue	Normandie	France
ehpad-le-clos	EHPAD Le Clos	Groupe		Premier contact	Rue Pierre et Marie Curie	0233717100		Inconnu	80			Groupe: Fondation Partage et Vie | Finess: 500019328 | Lits: 80 | Hébergement min: 2 631,30  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Cherbourg-en-Cotentin	Normandie	France
ehpad-de-villedieu-les-poeles	EHPAD de Villedieu les Poêles	Groupe		Premier contact	12 rue Jean Gasté	0233914300		Inconnu	99			Groupe: Centre hospitalier de Villedieu | Finess: 500012513 | Lits: 99 | Hébergement min: 2 105,40  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villedieu-les-Poêles-Rouffigny	Normandie	France
ehpad-jacques-bonvoisin	EHPAD Jacques Bonvoisin	Groupe		Premier contact	7 rue Huguette Bonvoisin	0232903920		Inconnu	84			Groupe: Fondation Partage et Vie | Finess: 760028621 | Lits: 84 | Hébergement min: 2 478,30  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Dieppe	Normandie	France
ehpad-residence-du-duc-d-aumale	EHPAD Résidence du Duc d'Aumale	Groupe		Premier contact	3 rue Soeur Badiou	0232975230		Inconnu	93			Groupe: EHPAD Aumale | Finess: 760782185 | Lits: 93 | Hébergement min: 2 205,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Aumale	Normandie	France
ehpad-de-lessay	EHPAD de Lessay	Indépendant		Premier contact	Rue des Écoles	0233465545		Inconnu	80			Groupe:  | Finess: 500016845 | Lits: 80 | Hébergement min: NA | Typologie: 		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Lessay	Normandie	France
ehpad-la-maison-des-aines	EHPAD La maison des aînés	Indépendant		Premier contact	Rue Albert Louvel	0233817560		Inconnu	80			Groupe:  | Finess: 610784159 | Lits: 80 | Hébergement min: NA | Typologie: 		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Carrouges	Normandie	France
ehpad-le-quesnot	EHPAD Le Quesnot	Indépendant		Premier contact	14 chemin du Quesnot	0235649740		Inconnu	80			Groupe:  | Finess: 760915579 | Lits: 80 | Hébergement min: NA | Typologie: 		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Oissel	Normandie	France
ehpad-jourdan	EHPAD Jourdan	Indépendant		Premier contact	17 rue des Lices	0233522680		Inconnu	80			Groupe:  | Finess: 500002795 | Lits: 80 | Hébergement min: NA | Typologie: 		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Magneville	Normandie	France
ehpad-la-pellonniere	EHPAD La Pellonnière	Indépendant		Premier contact	3 rue de Chanceaux	0233838155		Inconnu	80			Groupe:  | Finess: 610784233 | Lits: 80 | Hébergement min: NA | Typologie: 		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Le Pin-la-Garenne	Normandie	France
unite-d-accueil-de-jour-l-intermede	Unité d'accueil de jour L'Intermède	Indépendant		Premier contact	72 rue du général Leclerc	0233317781		Inconnu	80			Groupe:  | Finess: 610004368 | Lits: 80 | Hébergement min: NA | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Saint-Germain-du-Corbéis	Normandie	France
ehpad-les-lices	EHPAD Les Lices	Groupe		Premier contact	17 rue des Lices	0233215370		Inconnu	93			Groupe: EPSM Les Lices Jourdan | Finess: 500002852 | Lits: 93 | Hébergement min: 2 172,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Sauveur-le-Vicomte	Normandie	France
ehpad-la-ruche	EHPAD La Ruche	Groupe		Premier contact	19 rue Lazare Hoche	0235788403		Inconnu	86			Groupe: Croix Rouge française (CRF) | Finess: 760802686 | Lits: 86 | Hébergement min: 2 338,80  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Elbeuf	Normandie	France
ehpad-residence-des-eglantines	EHPAD Résidence des Églantines	Groupe		Premier contact	14 rue Saint-Martin	0233692920		Inconnu	108			Groupe: EHPAD de Percy | Finess: 500002829 | Lits: 108 | Hébergement min: 1 854,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Percy-en-Normandie	Normandie	France
ehpad-le-village-des-aubepins	EHPAD Le Village des Aubépins	Groupe		Premier contact	16 rue de la République	0232135800		Inconnu	84			Groupe: EHPAD Le trait d'union du Cailly | Finess: 760782359 | Lits: 84 | Hébergement min: 2 368,20  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Maromme	Normandie	France
ehpad-residence-d-eawy	EHPAD Résidence d'Eawy	Groupe		Premier contact	Rue Auguste Guérin	0235341444		Inconnu	86			Groupe: EHPAD St Saens | Finess: 760782417 | Lits: 86 | Hébergement min: 2 282,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Saëns	Normandie	France
ehpad-castel-saint-joseph	EHPAD Castel Saint-Joseph	Groupe		Premier contact		0235935527		Inconnu	82			Groupe: Association Monsieur Vincent | Finess: 760782896 | Lits: 82 | Hébergement min: 2 391,90  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Hodeng-au-Bosc	Normandie	France
ehpad-les-paquerettes	EHPAD Les Pâquerettes	Groupe		Premier contact	4 rue du Moulin	0235274484		Inconnu	91			Groupe: Association les Paquerettes SAssociationetot | Finess: 760792044 | Lits: 91 | Hébergement min: 2 152,20  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sassetot-le-Mauconduit	Normandie	France
ehpad-jean-ferdinand-de-saint-jean	EHPAD Jean Ferdinand de Saint-Jean	Groupe		Premier contact	24 rue Docteur Calmette	0231862346		Inconnu	94			Groupe: EHPAD Jean Ferdinand de Saint-Jean | Finess: 140004573 | Lits: 94 | Hébergement min: 2 066,70  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Caen	Normandie	France
ehpad-la-clairiere-des-bernardins	EHPAD La Clairière des Bernardins	Groupe		Premier contact	5 rue des Bernardins	0233772020		Inconnu	97			Groupe: EHPAD La Clairière des Bernardins | Finess: 500000492 | Lits: 97 | Hébergement min: 1 984,80  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Torigny-les-Villes	Normandie	France
ehpad-julien-blin-pont-de-l-arche	EHPAD Julien Blin - Pont de l'Arche	Groupe		Premier contact	8 rue du Général de Gaulle	0235230248		Inconnu	92			Groupe: EPMS Pont de l'Arche | Finess: 270009145 | Lits: 92 | Hébergement min: 2 075,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pont-de-l'Arche	Normandie	France
ehpad-le-moulin-a-vent	EHPAD Le Moulin à Vent	Groupe		Premier contact	Rue de Longny	0233834040		Inconnu	87			Groupe: Centre hospitalier de Mortagne au Perche | Finess: 610790693 | Lits: 87 | Hébergement min: 2 192,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Mortagne-au-Perche	Normandie	France
ehpad-du-centre-hospitalier-du-grand-large	EHPAD du Centre hospitalier du Grand Large	Groupe		Premier contact	17 rue Jeanne Armand Collin	0235970011		Inconnu	89			Groupe: Centre hospitalier de Saint-Valéry-en-Caux | Finess: 760802934 | Lits: 89 | Hébergement min: 2 134,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Valery-en-Caux	Normandie	France
ehpad-sainte-venisse	EHPAD Sainte-Venisse	Groupe		Premier contact	Rue du Ruisseau	0237297797		Inconnu	94			Groupe: Centre communal d’action sociale (CCAS) | Finess: 610784506 | Lits: 94 | Hébergement min: 2 019,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ceton	Normandie	France
ehpad-des-andaines-site-de-couterne	EHPAD des Andaines site de Couterne	Groupe		Premier contact	28 rue de Domfront (Couterne)	0233379366		Inconnu	80			Groupe: EHPAD des Andaines | Finess: 610784167 | Lits: 80 | Hébergement min: 2 365,80  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Rives d'Andaine	Normandie	France
ehpad-abert-jean-de-luneray	EHPAD Abert Jean de Luneray	Groupe		Premier contact	5 rue du Val Midrac	0235853134		Inconnu	83			Groupe: EHPAD Albert Jean Luneray | Finess: 760782342 | Lits: 83 | Hébergement min: 2 275,80  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Luneray	Normandie	France
ehpad-residence-anne-le-roy	EHPAD Résidence Anne Le Roy	Groupe		Premier contact	Rue au Bois Marcel	0233777677		Inconnu	80			Groupe: Fondation du bon sauveur de Saint-Lo | Finess: 500020185 | Lits: 80 | Hébergement min: 2 340,30  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Lô	Normandie	France
ehpad-le-castel-saint-jacques	EHPAD Le Castel Saint-Jacques	Groupe		Premier contact	229 rue des Pommeraies	0235234301		Inconnu	80			Groupe: Association Sainte-Marie Saint-Joseph | Finess: 760790667 | Lits: 80 | Hébergement min: 2 323,50  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Jacques-sur-Darnétal	Normandie	France
ehpad-les-collines-de-la-seine	EHPAD Les collines de la Seine	Groupe		Premier contact	Rue du docteur Villers	0232827878		Inconnu	80			Groupe: Centre hospitalier intercommunal Elbeuf-Louviers | Finess: 760035568 | Lits: 80 | Hébergement min: 2 318,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Aubin-lès-Elbeuf	Normandie	France
epms-marie-du-merle	EPMS Marie du Merle	Groupe		Premier contact	Rue de la Source	0231328331		Inconnu	84			Groupe: EPMS Marie du Merle | Finess: 140013905 | Lits: 84 | Hébergement min: 2 200,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Orbec	Normandie	France
ehpad-charles-aveline	EHPAD Charles Aveline	Groupe		Premier contact	Avenue Winston Churchill	0233824700		Inconnu	83			Groupe: Centre Intercommunal d'Action Sociale (CCAS) | Finess: 610784787 | Lits: 83 | Hébergement min: 2 184,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Alençon	Normandie	France
ehpad-le-vallon	EHPAD Le Vallon	Groupe		Premier contact	619 rue du Bocage	0233791400		Inconnu	81			Groupe: Centre communal d’action sociale (CCAS) | Finess: 500020763 | Lits: 81 | Hébergement min: 2 222,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Pair-sur-Mer	Normandie	France
ehpad-l-esprit-de-famille	EHPAD L'Ésprit de Famille	Groupe		Premier contact	Rue du Prieuré	0233625600		Inconnu	81			Groupe: Association Les Bruyères | Finess: 610790750 | Lits: 81 | Hébergement min: 2 221,80  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Tinchebray-Bocage	Normandie	France
ehpad-la-belle-etoile	EHPAD La Belle Étoile	Groupe		Premier contact	33 rue Jacques Prévert	0235551000		Inconnu	80			Groupe: EHPAD la Belle Etoile Montivilliers | Finess: 760782367 | Lits: 80 | Hébergement min: 2 216,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Montivilliers	Normandie	France
ehpad-rivabel-age	EHPAD Rivabel'Âge	Groupe		Premier contact	5 avenue du Colonel Dawson	0231083500		Inconnu	84			Groupe: Fondation Normandie Générations | Finess: 140004615 | Lits: 84 | Hébergement min: 2 110,20  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ouistreham	Normandie	France
ehpad-la-demeure-cassine	EHPAD La Demeure Cassine	Groupe		Premier contact	5 route d’Huberville	0233217070		Inconnu	88			Groupe: EHPAD La Demeure Cassine | Finess: 500002803 | Lits: 88 | Hébergement min: 2 007,30  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Montebourg	Normandie	France
residence-les-colibris-les-escales	Résidence Les colibris - les escales	Groupe		Premier contact	51 rue Docteur Roux	0235217370		Inconnu	80			Groupe: Les Escales - EHPAD publics du Havre | Finess: 760037622 | Lits: 80 | Hébergement min: 2 191,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Havre	Normandie	France
residence-jean-desaint-les-escales	Résidence Jean Desaint - Les escales	Groupe		Premier contact	13 rue Louis Blériot	0276321034		Inconnu	80			Groupe: Les Escales - EHPAD publics du Havre | Finess: 760037614 | Lits: 80 | Hébergement min: 2 191,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Havre	Normandie	France
ehpad-bernardin	EHPAD Bernardin	Groupe		Premier contact	Rue du docteur Turgis	0231404040		Inconnu	90			Groupe: Centre hospitalier de Falaise | Finess: 140013848 | Lits: 90 | Hébergement min: 1 946,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Falaise	Normandie	France
ehpad-asile-de-marie	EHPAD Asile de Marie	Groupe		Premier contact	72 rue de Condé	0231797005		Inconnu	88			Groupe: Fondation Asile de Marie | Finess: 140004268 | Lits: 88 | Hébergement min: 1 984,80  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Thury-Harcourt-le-Hom	Normandie	France
ehpad-bethel-boucicaut	EHPAD Bethel Boucicaut	Indépendant		Premier contact	3 rue Boucicaut	0232889285		Inconnu	80			Groupe:  | Finess: 760790873 | Lits: 80 | Hébergement min: NA | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Mont-Saint-Aignan	Normandie	France
ehpad-chic-des-andaines-le-val-fleuri	EHPAD Chic des Andaines le Val-fleuri	Indépendant		Premier contact	Rue de la Gare	0233305757		Inconnu	80			Groupe:  | Finess: 610787392 | Lits: 80 | Hébergement min: NA | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Domfront en Poiraie	Normandie	France
ehpad-rosenberg	EHPAD Rosenberg	Indépendant		Premier contact	19 avenue Rene Coty	0235393636		Inconnu	80			Groupe:  | Finess: 760802900 | Lits: 80 | Hébergement min: NA | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Lillebonne	Normandie	France
ehpad-le-laizon	EHPAD Le Laizon	Groupe		Premier contact	Route de Bons Tassilly	0231404874		Inconnu	84			Groupe: Centre hospitalier de Falaise | Finess: 140027459 | Lits: 84 | Hébergement min: 2 063,40  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villers-Canivet	Normandie	France
ehpad-jean-baptiste-lecornu-flers	EHPAD Jean Baptiste Lecornu - Flers	Groupe		Premier contact	47 rue d’Athis	0233652888		Inconnu	85			Groupe: Association Maison Retraite Jb Lecornu | Finess: 610781502 | Lits: 85 | Hébergement min: 2 001,90  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Flers	Normandie	France
ehpad-la-rimbliere	EHPAD La Rimblière	Groupe		Premier contact		0233803737		Inconnu	92			Groupe: Association de Gestion | Finess: 610781320 | Lits: 92 | Hébergement min: 1 836,60  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Damigny	Normandie	France
ehpad-sainte-marie-gace	EHPAD Sainte-Marie Gacé	Groupe		Premier contact	41 route de Rouen	0233356355		Inconnu	82			Groupe: Association Sainte-Marie | Finess: 610781619 | Lits: 82 | Hébergement min: 2 060,10  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Gacé	Normandie	France
ehpad-le-bois-martel	EHPAD Le Bois-Martel	Groupe		Premier contact	181 rue Charles Hue	0235294343		Inconnu	80			Groupe: CHI du Pays des Hautes Falaises | Finess: 760922625 | Lits: 80 | Hébergement min: 2 109,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fécamp	Normandie	France
ehpad-le-moulin-au-roy	EHPAD Le Moulin au Roy	Groupe		Premier contact	Rue des Murs Fontaine	0235274515		Inconnu	80			Groupe: CHI du Pays des Hautes Falaises | Finess: 760920629 | Lits: 80 | Hébergement min: 2 109,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fécamp	Normandie	France
ehpad-le-shamrock	EHPAD Le Shamrock	Groupe		Premier contact	Rue de la Lande Saint Jacques	0235287128		Inconnu	80			Groupe: CHI du Pays des Hautes Falaises | Finess: 760920637 | Lits: 80 | Hébergement min: 2 109,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fécamp	Normandie	France
ehpad-les-quatre-vents	EHPAD Les Quatre Vents	Groupe		Premier contact	Rue du Moulin	0232694429		Inconnu	82			Groupe: EHPAD les Quatre Vents | Finess: 270002074 | Lits: 82 | Hébergement min: 2 057,40  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Écouis	Normandie	France
ehpad-residence-la-scie	EHPAD Résidence La Scie	Groupe		Premier contact	2 route des Vergers	0235833149		Inconnu	80			Groupe: EHPAD Residence La Scie | Finess: 760782409 | Lits: 80 | Hébergement min: 2 108,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Crespin	Normandie	France
ehpad-residence-pierre-noal-putanges	EHPAD Résidence Pierre-Noal-Putanges	Groupe		Premier contact	11 rue de la Forge	0233128000		Inconnu	80			Groupe: Association Pierre Noal | Finess: 610006488 | Lits: 80 | Hébergement min: 2 106,60  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Putanges-le-Lac	Normandie	France
ehpad-des-douets	EHPAD des Douets	Groupe		Premier contact	Place des Douets	0233692127		Inconnu	80			Groupe: Centre hospitalier de Mortain | Finess: 500004221 | Lits: 80 | Hébergement min: 2 087,40  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Mortain-Bocage	Normandie	France
ehpad-les-3-provinces	EHPAD Les 3 Provinces	Groupe		Premier contact	4 rue des Ecoles	0233793770		Inconnu	80			Groupe: EHPAD Le Teilleul | Finess: 500002886 | Lits: 80 | Hébergement min: 2 063,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Teilleul	Normandie	France
