id	company_id	DUI	name	job_title	funnel_stage	linkedin	email	phone	temperature	recap	next_action	website	source	created_by	created_at	updated_by	updated_at
ehpad-residence-du-mailhol-lacrouzette-referent	ehpad-residence-du-mailhol-lacrouzette	Inconnu	Directeur EHPAD Résidence du Mailhol Lacrouzette	Directeur	Premier contact			+33563704230	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-jean-baptiste-ray-referent	ehpad-jean-baptiste-ray	Inconnu	Directeur EHPAD Jean Baptiste Ray	Directeur	Premier contact			+33466322013	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-gabriel-rouy-referent	ehpad-gabriel-rouy	Inconnu	Directeur EHPAD Gabriel Rouy	Directeur	Premier contact			+33567798109	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-les-trois-sources-referent	ehpad-residence-les-trois-sources	Inconnu	Directeur EHPAD Résidence Les trois sources	Directeur	Premier contact			+33466456241	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-bel-adour-referent	ehpad-bel-adour	Inconnu	Directeur EHPAD Bel Adour	Directeur	Premier contact			+33562697221	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-chez-nous-referent	ehpad-residence-chez-nous	Inconnu	Directeur EHPAD Résidence Chez Nous	Directeur	Premier contact			+33563418006	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-andre-aldebert-referent	ehpad-andre-aldebert	Inconnu	Directeur EHPAD André Aldebert	Directeur	Premier contact			+33466425950	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-orelia-referent	ehpad-orelia	Inconnu	Directeur EHPAD Orélia	Directeur	Premier contact			+33562004000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-site-de-brunel-referent	ehpad-du-centre-hospitalier-site-de-brunel	Inconnu	Directeur EHPAD du Centre hospitalier - Site de Brunel	Directeur	Premier contact			+33467877102	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-centre-hospitalier-site-rulhe-referent	ehpad-centre-hospitalier-site-rulhe	Inconnu	Directeur EHPAD Centre hospitalier - site Rulhe	Directeur	Premier contact			+33565653000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-joseph-caupert-referent	ehpad-residence-joseph-caupert	Inconnu	Directeur EHPAD Résidence Joseph-Caupert	Directeur	Premier contact			+33466486115	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-andre-calvignac-referent	ehpad-residence-andre-calvignac	Inconnu	Directeur EHPAD Résidence André Calvignac	Directeur	Premier contact			+33565818236	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-centre-hospitalier-de-graulhet-referent	ehpad-centre-hospitalier-de-graulhet	Inconnu	Directeur EHPAD Centre hospitalier de Graulhet	Directeur	Premier contact			+33563423000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-du-pays-capdenacois-referent	ehpad-residence-du-pays-capdenacois	Inconnu	Directeur EHPAD Résidence du pays Capdenacois	Directeur	Premier contact			+33565647586	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-decazeville-referent	ehpad-du-centre-hospitalier-decazeville	Inconnu	Directeur EHPAD du Centre hospitalier Decazeville	Directeur	Premier contact			+33565437160	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-mas-de-cougousse-referent	ehpad-du-mas-de-cougousse	Inconnu	Directeur EHPAD du Mas de Cougousse	Directeur	Premier contact			+33565711400	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-tour-de-l-age-d-or-referent	ehpad-la-tour-de-l-age-d-or	Inconnu	Directeur EHPAD La Tour de l'Âge d'Or	Directeur	Premier contact			+33562692246	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-denys-affre-referent	ehpad-denys-affre	Inconnu	Directeur EHPAD Denys-Affre	Directeur	Premier contact			+33565625326	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-coustete-referent	ehpad-la-coustete	Inconnu	Directeur EHPAD La Coustéte	Directeur	Premier contact			+33468206770	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-du-bon-accueil-referent	ehpad-residence-du-bon-accueil	Inconnu	Directeur EHPAD Résidence du Bon Accueil	Directeur	Premier contact			+33565664263	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-gloriande-referent	ehpad-gloriande	Inconnu	Directeur EHPAD Gloriande	Directeur	Premier contact			+33565703100	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-paul-mouysset-referent	ehpad-paul-mouysset	Inconnu	Directeur EHPAD Paul Mouysset	Directeur	Premier contact			+33565436900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-des-vallees-referent	ehpad-residence-des-vallees	Inconnu	Directeur EHPAD Résidence des Vallées	Directeur	Premier contact			+33466468060	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-la-colombiere-referent	ehpad-residence-la-colombiere	Inconnu	Directeur EHPAD Résidence La Colombière	Directeur	Premier contact			+33169396000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-rsidence-repotel-referent	ehpad-rsidence-repotel	Inconnu	Directeur EHPAD Rsidence Repotel	Directeur	Premier contact			+33164414000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-clos-des-peupliers-referent	ehpad-le-clos-des-peupliers	Inconnu	Directeur EHPAD Le Clos des Peupliers	Directeur	Premier contact			+33143933110	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-de-sedna-referent	ehpad-les-jardins-de-sedna	Inconnu	Directeur EHPAD Les Jardins de Sedna	Directeur	Premier contact			+33160727472	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-les-sansonnets-referent	residence-les-sansonnets	Inconnu	Directeur Résidence Les sansonnets	Directeur	Premier contact			+33134328000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-assomption-referent	ehpad-assomption	Inconnu	Directeur EHPAD Assomption	Directeur	Premier contact			+33147757807	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-parenteles-de-la-rue-blanche-referent	ehpad-les-parenteles-de-la-rue-blanche	Inconnu	Directeur EHPAD Les Parentèles de la rue Blanche	Directeur	Premier contact			+33170984040	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-les-marines-referent	ehpad-residence-les-marines	Inconnu	Directeur EHPAD Résidence Les marines	Directeur	Premier contact			+33155021960	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-villa-lecourbe-referent	ehpad-villa-lecourbe	Inconnu	Directeur EHPAD Villa Lecourbe	Directeur	Premier contact			+33172361100	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-maison-de-retraite-la-reposance-referent	ehpad-maison-de-retraite-la-reposance	Inconnu	Directeur EHPAD Maison de retraite la reposance	Directeur	Premier contact			+33243842771	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-hippocrate-referent	ehpad-residence-hippocrate	Inconnu	Directeur EHPAD Résidence Hippocrate	Directeur	Premier contact			+33155520152	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-du-cap-referent	ehpad-residence-du-cap	Inconnu	Directeur EHPAD Résidence du Cap	Directeur	Premier contact			+33156056130	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-parc-du-donjon-referent	ehpad-le-parc-du-donjon	Inconnu	Directeur EHPAD Le parc du donjon	Directeur	Premier contact			+33161048100	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-tiers-temps-paris-referent	ehpad-residence-tiers-temps-paris	Inconnu	Directeur EHPAD - Résidence Tiers Temps Paris	Directeur	Premier contact			+33140641820	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-rabelais-referent	ehpad-residence-rabelais	Inconnu	Directeur EHPAD Résidence Rabelais	Directeur	Premier contact			+33140864860	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-quieta-referent	ehpad-korian-quieta	Inconnu	Directeur EHPAD Korian Quieta	Directeur	Premier contact			+33130969595	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-esterel-referent	ehpad-residence-esterel	Inconnu	Directeur EHPAD Résidence Esterel	Directeur	Premier contact			+33147850778	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-la-chataigneraie-referent	ehpad-residence-la-chataigneraie	Inconnu	Directeur EHPAD Résidence La Châtaigneraie	Directeur	Premier contact			+33134504100	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-sofia-referent	residence-sofia	Inconnu	Directeur Résidence Sofia	Directeur	Premier contact			+33169405000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-souvenance-referent	ehpad-la-souvenance	Inconnu	Directeur EHPAD La Souvenance	Directeur	Premier contact			+33243801010	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-reynerie-referent	ehpad-la-reynerie	Inconnu	Directeur EHPAD La Reynerie	Directeur	Premier contact			+33251687408	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-vallee-gelusseau-referent	ehpad-vallee-gelusseau	Inconnu	Directeur EHPAD Vallée Gélusseau	Directeur	Premier contact			+33241558181	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-terrasses-du-xxeme-referent	ehpad-korian-terrasses-du-xxeme	Inconnu	Directeur EHPAD Korian Terrasses du Xxème	Directeur	Premier contact			+33144623600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-chateau-de-louche-referent	ehpad-le-chateau-de-louche	Inconnu	Directeur EHPAD Le Château de Louche	Directeur	Premier contact			+33160949700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-azur-referent	ehpad-residence-azur	Inconnu	Directeur EHPAD Résidence Azur	Directeur	Premier contact			+33147851717	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-providence-mayenne-referent	ehpad-la-providence-mayenne	Inconnu	Directeur EHPAD La Providence-Mayenne	Directeur	Premier contact			+33243304432	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-harmonie-referent	residence-harmonie	Inconnu	Directeur Résidence Harmonie	Directeur	Premier contact			+33164316300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-l-hopital-de-la-presqu-ile-de-guerande-referent	ehpad-de-l-hopital-de-la-presqu-ile-de-guerande	Inconnu	Directeur EHPAD de l'hôpital de la Presqu'Île de Guérande	Directeur	Premier contact			+33240626540	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-saint-alexandre-referent	ehpad-saint-alexandre	Inconnu	Directeur EHPAD Saint-Alexandre	Directeur	Premier contact			+33251651230	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-saint-joseph-de-lege-referent	ehpad-saint-joseph-de-lege	Inconnu	Directeur EHPAD Saint-Joseph de Legé	Directeur	Premier contact			+33240263555	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-couleurs-de-la-vie-referent	ehpad-les-couleurs-de-la-vie	Inconnu	Directeur EHPAD Les Couleurs de la vie	Directeur	Premier contact			+33243087000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-public-du-ccas-du-mans-referent	ehpad-public-du-ccas-du-mans	Inconnu	Directeur EHPAD public du CCAS du Mans	Directeur	Premier contact			+33243818775	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-saint-fraimbault-referent	ehpad-saint-fraimbault	Inconnu	Directeur EHPAD Saint-Fraimbault	Directeur	Premier contact			+33243047245	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-de-sevres-referent	ehpad-residence-de-sevres	Inconnu	Directeur EHPAD Résidence de Sèvres	Directeur	Premier contact			+33140483100	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-public-saint-laurent-referent	ehpad-public-saint-laurent	Inconnu	Directeur EHPAD public Saint-Laurent	Directeur	Premier contact			+33243086312	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-tharreau-referent	ehpad-residence-tharreau	Inconnu	Directeur EHPAD Résidence Tharreau	Directeur	Premier contact			+33241624074	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-noisetiers-referent	ehpad-les-noisetiers	Inconnu	Directeur EHPAD Les Noisetiers	Directeur	Premier contact			+33241669531	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-arcade-referent	ehpad-residence-arcade	Inconnu	Directeur EHPAD Résidence Arcade	Directeur	Premier contact			+33141133000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-public-ccas-du-mans-referent	ehpad-public-ccas-du-mans	Inconnu	Directeur EHPAD public CCAS du Mans	Directeur	Premier contact			+33243757758	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-trois-clochers-referent	ehpad-les-trois-clochers	Inconnu	Directeur EHPAD Les trois clochers	Directeur	Premier contact			+33251711800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-le-ploreau-referent	ehpad-residence-le-ploreau	Inconnu	Directeur EHPAD Résidence Le Ploreau	Directeur	Premier contact			+33240720010	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-jules-berard-de-bonniere-referent	ehpad-jules-berard-de-bonniere	Inconnu	Directeur EHPAD Jules Bérard de Bonnière	Directeur	Premier contact			+33243812091	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-oree-du-parc-referent	ehpad-l-oree-du-parc	Inconnu	Directeur EHPAD L'orée du parc	Directeur	Premier contact			+33241724646	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-varenne-referent	ehpad-la-varenne	Inconnu	Directeur EHPAD La Varenne	Directeur	Premier contact			+33243301515	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-beaulieu-referent	ehpad-beaulieu	Inconnu	Directeur EHPAD Beaulieu	Directeur	Premier contact			+33243247211	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-de-noirmoutier-referent	ehpad-du-centre-hospitalier-de-noirmoutier	Inconnu	Directeur EHPAD du Centre hospitalier de Noirmoutier	Directeur	Premier contact			+33251390399	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-nazareth-referent	ehpad-residence-nazareth	Inconnu	Directeur EHPAD Résidence Nazareth	Directeur	Premier contact			+33241622898	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-phgns-de-bonnetable-referent	ehpad-phgns-de-bonnetable	Inconnu	Directeur EHPAD PHGNS de Bonnetable	Directeur	Premier contact			+33243294500	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-d-oree-referent	ehpad-d-oree	Inconnu	Directeur EHPAD d'Orée	Directeur	Premier contact			+33240987226	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-chevriers-referent	ehpad-les-chevriers	Inconnu	Directeur EHPAD Les chevriers	Directeur	Premier contact			+33243466064	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-le-prieure-referent	ehpad-residence-le-prieure	Inconnu	Directeur EHPAD Résidence Le Prieuré	Directeur	Premier contact			+33240578649	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-henri-panetier-referent	ehpad-residence-henri-panetier	Inconnu	Directeur EHPAD Résidence Henri-Panetier	Directeur	Premier contact			+33251079340	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-le-verger-referent	ehpad-residence-le-verger	Inconnu	Directeur EHPAD Résidence Le Verger	Directeur	Premier contact			+33240255319	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-vivre-ensemble-regina-mundi-referent	ehpad-vivre-ensemble-regina-mundi	Inconnu	Directeur EHPAD Vivre ensemble Regina Mundi	Directeur	Premier contact			+33241490330	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-vivre-ensemble-rose-giet-referent	ehpad-vivre-ensemble-rose-giet	Inconnu	Directeur EHPAD Vivre Ensemble Rose-Giet	Directeur	Premier contact			+33241491245	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-champfleuri-referent	ehpad-residence-champfleuri	Inconnu	Directeur EHPAD Résidence Champfleuri	Directeur	Premier contact			+33240265182	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-catherine-de-courtoux-referent	ehpad-residence-catherine-de-courtoux	Inconnu	Directeur EHPAD Résidence Catherine de Courtoux	Directeur	Premier contact			+33243381238	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-notre-dame-de-la-misericorde-referent	ehpad-notre-dame-de-la-misericorde	Inconnu	Directeur EHPAD Notre-Dame de la Miséricorde	Directeur	Premier contact			+33243590470	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-site-de-machecoul-referent	ehpad-du-centre-hospitalier-site-de-machecoul	Inconnu	Directeur EHPAD du Centre hospitalier site de Machecoul	Directeur	Premier contact			+33251495000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-ker-maria-referent	ehpad-ker-maria	Inconnu	Directeur EHPAD Ker Maria	Directeur	Premier contact			+33240058406	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-maison-esther-ble-referent	ehpad-maison-esther-ble	Inconnu	Directeur EHPAD Maison Esther Blé	Directeur	Premier contact			+33251429114	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-charles-marguerite-referent	ehpad-charles-marguerite	Inconnu	Directeur EHPAD Charles Marguerite	Directeur	Premier contact			+33251946079	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-lucien-boissin-referent	ehpad-lucien-boissin	Inconnu	Directeur EHPAD Lucien Boissin	Directeur	Premier contact			+33241536353	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-montclair-referent	ehpad-residence-montclair	Inconnu	Directeur EHPAD Résidence Montclair	Directeur	Premier contact			+33240254189	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-des-aubrieres-referent	ehpad-residence-des-aubrieres	Inconnu	Directeur EHPAD Résidence des Aubrières	Directeur	Premier contact			+33241501201	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-rochard-referent	ehpad-le-rochard	Inconnu	Directeur EHPAD Le Rochard	Directeur	Premier contact			+33243379040	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-esperance-referent	ehpad-residence-esperance	Inconnu	Directeur EHPAD Résidence Esperance	Directeur	Premier contact			+33272015400	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-bords-de-sevre-referent	ehpad-les-bords-de-sevre	Inconnu	Directeur EHPAD Les Bords de Sèvre	Directeur	Premier contact			+33272653121	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-notre-dame-de-lorette-referent	ehpad-notre-dame-de-lorette	Inconnu	Directeur EHPAD Notre-Dame de Lorette	Directeur	Premier contact			+33251572235	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-saint-saturnin-referent	ehpad-saint-saturnin	Inconnu	Directeur EHPAD Saint-Saturnin	Directeur	Premier contact			+33243615380	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-les-coquelicots-referent	ehpad-residence-les-coquelicots	Inconnu	Directeur EHPAD Résidence Les Coquelicots	Directeur	Premier contact			+33241402290	Froid				import-ehpad	import-ehpad	2026-05-29		
